time,temperature_2m,relative_humidity_2m,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code
2025-07-18 01:00:00,26.0,97,0.0,0.0,997.0,3.7,125,1
2025-07-18 02:00:00,26.0,97,0.0,0.0,996.7,4.0,100,0
2025-07-18 03:00:00,26.0,97,0.0,0.0,996.7,4.1,103,0
2025-07-18 04:00:00,26.0,97,0.0,0.0,996.5,4.0,95,0
2025-07-18 05:00:00,26.0,98,0.0,0.0,997.0,3.7,101,0
2025-07-18 06:00:00,28.2,93,0.0,0.0,997.7,2.8,195,0
2025-07-18 07:00:00,29.4,88,0.0,0.0,997.6,3.2,146,0
2025-07-18 08:00:00,30.9,80,0.1,0.1,997.7,3.1,111,51
2025-07-18 09:00:00,31.9,75,0.2,0.2,997.8,2.5,94,51
2025-07-18 10:00:00,32.8,72,0.1,0.1,997.4,3.2,90,51
2025-07-18 11:00:00,33.5,67,0.1,0.1,996.8,2.0,95,51
2025-07-18 12:00:00,34.1,64,0.1,0.1,995.5,1.0,68,51
2025-07-18 13:00:00,34.2,64,0.0,0.0,994.7,1.1,189,2
2025-07-18 14:00:00,34.2,65,0.0,0.0,993.8,0.9,259,2
2025-07-18 15:00:00,34.4,64,0.0,0.0,993.1,1.6,297,2
2025-07-18 16:00:00,32.4,73,1.1,1.1,992.6,4.2,301,55
2025-07-18 17:00:00,32.2,75,0.0,0.0,992.4,4.6,244,3
2025-07-18 18:00:00,31.8,82,0.0,0.0,993.2,2.2,189,3
2025-07-18 19:00:00,31.3,81,0.0,0.0,993.8,3.9,196,3
2025-07-18 20:00:00,30.4,81,0.0,0.0,994.3,7.6,207,3
2025-07-18 21:00:00,29.7,82,0.0,0.0,994.9,6.5,222,3
2025-07-18 22:00:00,29.2,84,0.0,0.0,995.0,6.5,219,3
2025-07-18 23:00:00,28.8,86,0.0,0.0,994.5,8.0,216,3
2025-07-19 00:00:00,28.5,87,0.0,0.0,994.4,7.5,222,3
2025-07-19 01:00:00,28.2,88,0.0,0.0,994.1,8.5,224,3
2025-07-19 02:00:00,28.1,88,0.0,0.0,993.7,8.0,230,3
2025-07-19 03:00:00,27.9,88,0.0,0.0,993.3,7.7,234,3
2025-07-19 04:00:00,27.8,88,0.0,0.0,993.4,7.1,243,3
2025-07-19 05:00:00,27.7,89,0.0,0.0,993.5,7.1,249,1
2025-07-19 06:00:00,29.3,85,0.0,0.0,993.6,8.4,245,0
2025-07-19 07:00:00,30.8,81,0.0,0.0,993.5,8.5,258,0
2025-07-19 08:00:00,32.1,73,0.0,0.0,993.7,9.4,282,1
2025-07-19 09:00:00,33.2,68,0.1,0.1,993.7,9.9,279,51
2025-07-19 10:00:00,34.0,65,0.0,0.0,993.3,10.0,279,1
2025-07-19 11:00:00,34.3,64,0.0,0.0,992.7,10.1,275,0
2025-07-19 12:00:00,34.6,62,0.0,0.0,991.8,12.3,277,0
2025-07-19 13:00:00,34.4,63,0.0,0.0,990.6,12.7,286,2
2025-07-19 14:00:00,33.8,65,0.1,0.1,990.0,11.5,274,51
2025-07-19 15:00:00,33.2,66,0.1,0.1,989.4,11.3,284,51
2025-07-19 16:00:00,33.2,66,0.0,0.0,989.1,10.1,275,3
2025-07-19 17:00:00,32.7,70,0.0,0.0,989.3,6.5,238,3
2025-07-19 18:00:00,32.1,73,0.0,0.0,989.9,4.7,220,3
2025-07-19 19:00:00,30.9,79,0.0,0.0,991.0,5.6,237,3
2025-07-19 20:00:00,30.3,79,0.0,0.0,991.8,6.7,256,3
2025-07-19 21:00:00,29.9,79,0.0,0.0,992.3,6.1,246,3
2025-07-19 22:00:00,29.4,81,0.0,0.0,992.7,6.6,233,3
2025-07-19 23:00:00,29.1,83,0.0,0.0,992.5,7.2,235,3
2025-07-20 00:00:00,28.8,84,0.0,0.0,992.0,8.3,226,3
2025-07-20 01:00:00,28.5,86,0.0,0.0,991.9,7.0,230,3
2025-07-20 02:00:00,28.4,87,0.0,0.0,991.8,8.8,235,3
2025-07-20 03:00:00,28.3,87,0.0,0.0,991.6,7.1,240,3
2025-07-20 04:00:00,28.1,88,0.2,0.2,991.7,5.1,231,51
2025-07-20 05:00:00,28.1,89,0.0,0.0,992.2,4.0,243,3
2025-07-20 06:00:00,28.8,88,0.2,0.2,993.0,5.3,188,51
2025-07-20 07:00:00,28.9,89,0.3,0.3,993.7,3.5,171,51
2025-07-20 08:00:00,29.1,90,0.5,0.5,994.2,4.2,173,53
2025-07-20 09:00:00,29.4,88,0.5,0.5,994.5,3.6,189,53
2025-07-20 10:00:00,30.5,82,0.4,0.4,994.7,1.7,162,51
2025-07-20 11:00:00,30.9,81,0.2,0.2,994.4,2.7,32,51
2025-07-20 12:00:00,31.0,78,0.1,0.1,993.6,5.6,29,51
2025-07-20 13:00:00,31.2,75,0.1,0.1,992.7,8.4,47,51
2025-07-20 14:00:00,31.6,72,0.1,0.1,991.5,7.7,49,51
2025-07-20 15:00:00,31.1,74,0.0,0.0,991.0,5.2,68,3
2025-07-20 16:00:00,31.4,72,0.0,0.0,990.6,3.3,41,3
2025-07-20 17:00:00,31.2,73,0.0,0.0,991.0,1.4,113,3
2025-07-20 18:00:00,30.1,81,0.0,0.0,992.5,0.7,166,3
2025-07-20 19:00:00,29.5,84,0.0,0.0,993.1,1.7,193,3
2025-07-20 20:00:00,29.0,85,0.0,0.0,993.6,3.3,139,3
2025-07-20 21:00:00,28.4,87,0.0,0.0,994.5,4.4,150,3
2025-07-20 22:00:00,28.1,89,0.0,0.0,995.3,3.9,127,3
2025-07-20 23:00:00,27.8,90,0.0,0.0,995.3,5.2,124,3
2025-07-21 00:00:00,27.6,89,0.0,0.0,994.8,4.8,127,3
2025-07-21 01:00:00,27.5,89,0.0,0.0,994.4,3.4,155,3
2025-07-21 02:00:00,27.5,89,0.0,0.0,994.2,1.2,153,3
2025-07-21 03:00:00,27.5,89,0.0,0.0,994.0,1.0,135,3
2025-07-21 04:00:00,27.1,90,0.0,0.0,994.0,2.3,135,3
2025-07-21 05:00:00,27.1,90,0.0,0.0,994.6,3.2,109,3
2025-07-21 06:00:00,29.1,86,0.0,0.0,995.4,2.8,101,3
2025-07-21 07:00:00,30.2,77,0.0,0.0,995.5,3.2,146,3
2025-07-21 08:00:00,31.6,67,0.0,0.0,995.6,2.2,125,3
2025-07-21 09:00:00,32.4,63,0.0,0.0,996.1,4.0,69,3
2025-07-21 10:00:00,32.9,61,0.0,0.0,995.8,4.2,50,3
2025-07-21 11:00:00,33.7,58,0.0,0.0,995.0,4.6,18,1
2025-07-21 12:00:00,34.2,56,0.0,0.0,993.8,3.8,360,2
2025-07-21 13:00:00,34.6,54,0.1,0.1,992.3,4.6,13,51
2025-07-21 14:00:00,34.5,54,0.0,0.0,991.3,5.2,14,1
2025-07-21 15:00:00,34.3,56,0.0,0.0,990.6,5.4,360,3
2025-07-21 16:00:00,33.9,58,0.0,0.0,990.4,5.4,340,3
2025-07-21 17:00:00,33.3,63,0.0,0.0,990.6,4.3,338,3
2025-07-21 18:00:00,31.9,76,0.0,0.0,992.3,1.1,270,3
2025-07-21 19:00:00,31.0,81,0.0,0.0,993.0,2.3,252,3
2025-07-21 20:00:00,30.5,81,0.0,0.0,993.7,3.8,278,3
2025-07-21 21:00:00,30.0,83,0.0,0.0,994.5,4.6,301,3
2025-07-21 22:00:00,29.8,84,0.0,0.0,994.9,4.2,313,3
2025-07-21 23:00:00,29.8,84,0.0,0.0,994.5,0.6,252,3
2025-07-22 00:00:00,29.4,87,0.0,0.0,993.8,1.4,113,3
2025-07-22 01:00:00,29.1,89,0.0,0.0,993.1,1.5,60,3
2025-07-22 02:00:00,28.9,90,0.0,0.0,992.9,3.7,331,3
2025-07-22 03:00:00,28.6,91,0.0,0.0,992.9,2.3,321,3
2025-07-22 04:00:00,28.7,89,0.0,0.0,993.1,0.5,45,3
2025-07-22 05:00:00,28.6,91,0.0,0.0,993.7,2.2,35,3
2025-07-22 06:00:00,29.7,82,0.4,0.4,994.0,7.7,321,51
2025-07-22 07:00:00,30.3,81,0.0,0.0,994.3,7.6,304,3
2025-07-22 08:00:00,31.4,76,0.0,0.0,994.2,6.7,304,3
2025-07-22 09:00:00,32.3,71,0.0,0.0,994.1,3.3,306,3
2025-07-22 10:00:00,33.2,68,0.0,0.0,993.8,2.1,301,3
2025-07-22 11:00:00,33.5,67,0.0,0.0,993.1,1.3,225,3
2025-07-22 12:00:00,33.7,66,0.0,0.0,991.8,2.3,219,3
2025-07-22 13:00:00,34.3,64,0.0,0.0,990.5,3.0,245,3
2025-07-22 14:00:00,34.3,64,0.0,0.0,989.3,4.1,255,3
2025-07-22 15:00:00,34.1,64,0.1,0.1,988.8,5.2,248,51
2025-07-22 16:00:00,32.1,75,0.4,0.4,988.8,3.8,11,51
2025-07-22 17:00:00,31.3,78,0.3,0.3,989.0,5.2,63,51
2025-07-22 18:00:00,31.3,78,0.0,0.0,990.4,5.9,157,3
2025-07-22 19:00:00,30.2,85,0.0,0.0,991.0,6.4,148,3
2025-07-22 20:00:00,30.0,86,0.0,0.0,991.6,5.3,192,3
2025-07-22 21:00:00,29.8,85,0.0,0.0,992.4,5.5,199,3
2025-07-22 22:00:00,29.4,86,0.0,0.0,992.3,7.1,195,3
2025-07-22 23:00:00,29.1,87,0.0,0.0,992.2,5.0,199,3
2025-07-23 00:00:00,28.8,88,0.0,0.0,991.7,4.5,223,3
2025-07-23 01:00:00,28.6,91,0.0,0.0,991.2,2.6,168,3
2025-07-23 02:00:00,28.4,93,0.0,0.0,990.9,1.8,143,3
2025-07-23 03:00:00,28.3,93,0.0,0.0,990.7,2.9,184,3
2025-07-23 04:00:00,28.0,94,0.0,0.0,990.3,3.3,167,3
2025-07-23 05:00:00,27.8,95,0.0,0.0,990.6,4.6,201,3
2025-07-23 06:00:00,30.0,89,0.0,0.0,990.8,4.1,232,3
2025-07-23 07:00:00,31.2,82,0.0,0.0,990.9,4.4,277,1
2025-07-23 08:00:00,32.6,74,0.0,0.0,990.8,4.3,287,2
2025-07-23 09:00:00,33.8,63,0.0,0.0,990.9,5.0,308,2
2025-07-23 10:00:00,34.5,58,0.0,0.0,990.5,4.7,293,2
2025-07-23 11:00:00,35.0,56,0.0,0.0,989.8,4.8,281,1
2025-07-23 12:00:00,35.3,56,0.0,0.0,988.6,5.6,287,2
2025-07-23 13:00:00,35.8,55,0.0,0.0,987.2,5.3,278,2
2025-07-23 14:00:00,35.9,55,0.0,0.0,986.3,5.5,287,3
2025-07-23 15:00:00,35.7,54,0.0,0.0,985.5,6.1,294,3
2025-07-23 16:00:00,35.4,55,0.0,0.0,985.2,7.0,293,3
2025-07-23 17:00:00,34.2,62,0.0,0.0,985.7,6.5,262,1
2025-07-23 18:00:00,33.0,71,0.0,0.0,986.8,4.8,245,3
2025-07-23 19:00:00,32.0,75,0.0,0.0,987.9,5.5,247,3
2025-07-23 20:00:00,31.6,74,0.0,0.0,988.6,6.5,236,3
2025-07-23 21:00:00,31.1,76,0.0,0.0,989.5,9.7,236,3
2025-07-23 22:00:00,30.3,80,0.0,0.0,989.6,10.1,241,3
2025-07-23 23:00:00,29.7,81,0.0,0.0,989.3,10.2,253,3
2025-07-24 00:00:00,29.3,81,0.3,0.3,989.2,11.4,247,51
2025-07-24 01:00:00,28.4,86,0.6,0.6,988.8,10.0,253,53
2025-07-24 02:00:00,27.9,87,0.0,0.0,988.4,8.0,260,3
2025-07-24 03:00:00,27.8,88,0.0,0.0,988.2,7.8,274,3
2025-07-24 04:00:00,27.7,89,0.0,0.0,988.2,7.7,281,3
2025-07-24 05:00:00,27.7,90,0.0,0.0,988.8,8.5,265,3
2025-07-24 06:00:00,29.6,86,0.0,0.0,988.6,9.9,243,3
2025-07-24 07:00:00,30.4,83,0.0,0.0,989.2,11.6,258,3
2025-07-24 08:00:00,31.4,78,0.0,0.0,989.3,12.1,268,3
2025-07-24 09:00:00,32.9,72,0.0,0.0,989.3,9.8,284,3
2025-07-24 10:00:00,34.3,66,0.0,0.0,989.2,5.5,293,2
2025-07-24 11:00:00,35.0,63,0.0,0.0,988.3,5.3,322,3
2025-07-24 12:00:00,34.9,62,0.7,0.7,987.1,5.3,332,53
2025-07-24 13:00:00,35.4,60,0.0,0.0,985.6,4.4,328,3
2025-07-24 14:00:00,35.4,60,0.1,0.1,984.5,5.9,348,51
2025-07-24 15:00:00,33.9,65,0.7,0.7,984.4,5.1,107,53
2025-07-24 16:00:00,30.3,83,1.0,1.0,984.5,7.2,155,55
2025-07-24 17:00:00,30.7,81,0.0,0.0,985.0,4.4,207,3
2025-07-24 18:00:00,32.0,78,0.0,0.0,985.8,8.2,213,3
2025-07-24 19:00:00,31.1,82,0.0,0.0,986.9,8.0,207,3
2025-07-24 20:00:00,30.4,84,0.0,0.0,987.7,6.5,214,3
2025-07-24 21:00:00,30.0,85,0.0,0.0,988.5,7.0,206,3
2025-07-24 22:00:00,29.6,87,0.0,0.0,988.4,7.3,228,3
2025-07-24 23:00:00,29.3,88,0.0,0.0,988.3,8.5,253,3
2025-07-25 00:00:00,28.9,88,0.0,0.0,987.8,6.6,261,3
2025-07-25 01:00:00,28.7,89,0.0,0.0,987.5,5.6,285,3
2025-07-25 02:00:00,28.0,90,0.6,0.6,987.3,1.5,76,53
2025-07-25 03:00:00,27.4,96,4.0,4.0,987.4,7.7,39,63
2025-07-25 04:00:00,27.3,96,2.0,2.0,987.2,1.6,153,61
2025-07-25 05:00:00,27.4,96,0.7,0.7,987.9,2.0,207,53
2025-07-25 06:00:00,28.0,91,0.0,0.0,987.6,8.6,241,3
2025-07-25 07:00:00,29.1,88,0.0,0.0,988.2,7.0,273,3
2025-07-25 08:00:00,30.1,82,1.6,1.6,989.2,2.5,188,61
2025-07-25 09:00:00,29.0,88,2.5,2.5,989.5,6.6,79,63
2025-07-25 10:00:00,29.1,87,0.2,0.2,988.9,7.7,69,51
2025-07-25 11:00:00,29.8,85,0.8,0.8,989.0,5.6,83,53
2025-07-25 12:00:00,32.0,76,0.1,0.1,987.0,13.0,62,51
2025-07-25 13:00:00,32.9,73,0.2,0.2,986.0,13.0,44,51
2025-07-25 14:00:00,30.8,78,8.9,8.9,985.5,17.9,58,65
2025-07-25 15:00:00,30.8,81,1.6,1.6,984.9,5.2,31,61
2025-07-25 16:00:00,31.4,76,3.5,3.5,985.1,12.4,98,63
2025-07-25 17:00:00,30.0,85,0.8,0.8,985.1,4.4,128,53
2025-07-25 18:00:00,30.7,80,0.0,0.0,986.4,8.0,62,3
2025-07-25 19:00:00,29.6,83,0.1,0.1,987.5,6.9,62,51
2025-07-25 20:00:00,29.4,86,0.0,0.0,987.7,4.6,18,3
2025-07-25 21:00:00,28.6,88,1.1,1.1,988.8,13.6,75,55
2025-07-25 22:00:00,27.9,90,0.3,0.3,989.2,10.6,60,51
2025-07-25 23:00:00,27.8,88,0.0,0.0,989.2,15.3,34,3
2025-07-26 00:00:00,27.7,89,0.1,0.1,988.8,16.6,53,51
2025-07-26 01:00:00,27.8,89,0.1,0.1,988.4,19.0,60,51
2025-07-26 02:00:00,27.7,88,0.1,0.1,987.8,19.9,63,51
2025-07-26 03:00:00,27.6,87,0.0,0.0,987.6,20.1,65,3
2025-07-26 04:00:00,27.4,87,0.0,0.0,987.7,20.7,73,3
2025-07-26 05:00:00,27.4,85,0.0,0.0,988.3,20.8,78,3
2025-07-26 06:00:00,27.2,87,0.4,0.4,988.5,23.0,83,51
2025-07-26 07:00:00,28.5,81,0.1,0.1,988.5,25.9,84,51
2025-07-26 08:00:00,29.6,74,0.0,0.0,988.9,30.8,97,3
2025-07-26 09:00:00,30.7,69,0.1,0.1,989.3,31.9,99,51
2025-07-26 10:00:00,30.9,67,0.0,0.0,989.3,32.1,106,3
2025-07-26 11:00:00,30.8,69,0.3,0.3,989.3,29.0,111,51
2025-07-26 12:00:00,31.9,64,0.4,0.4,988.7,29.5,116,51
2025-07-26 13:00:00,33.0,60,0.1,0.1,987.6,27.0,114,51
2025-07-26 14:00:00,33.6,58,0.0,0.0,986.5,23.9,108,3
2025-07-26 15:00:00,33.6,58,0.0,0.0,986.0,22.6,111,3
2025-07-26 16:00:00,33.1,60,0.0,0.0,985.9,20.0,112,3
2025-07-26 17:00:00,32.0,66,0.0,0.0,986.5,15.6,104,2
2025-07-26 18:00:00,30.1,75,0.0,0.0,988.5,15.0,101,3
2025-07-26 19:00:00,29.6,78,0.0,0.0,989.8,15.3,98,3
2025-07-26 20:00:00,29.3,80,0.0,0.0,991.0,15.5,98,3
2025-07-26 21:00:00,29.0,82,0.0,0.0,991.7,15.9,93,3
2025-07-26 22:00:00,28.7,84,0.0,0.0,992.0,14.0,97,3
2025-07-26 23:00:00,28.4,84,0.0,0.0,992.0,14.5,107,3
2025-07-27 00:00:00,27.9,86,0.0,0.0,991.4,13.9,110,3
2025-07-27 01:00:00,27.6,88,0.0,0.0,990.6,12.3,105,3
2025-07-27 02:00:00,27.3,90,0.0,0.0,990.4,11.6,96,3
2025-07-27 03:00:00,27.1,92,0.0,0.0,990.1,13.6,96,3
2025-07-27 04:00:00,27.0,92,0.0,0.0,990.2,12.5,98,3
2025-07-27 05:00:00,26.8,92,0.0,0.0,990.7,12.4,100,3
2025-07-27 06:00:00,28.0,89,0.0,0.0,990.8,12.5,110,3
2025-07-27 07:00:00,28.8,87,0.0,0.0,991.2,11.5,112,3
2025-07-27 08:00:00,30.1,80,0.0,0.0,991.2,10.7,115,3
2025-07-27 09:00:00,31.0,75,0.1,0.1,991.2,10.7,119,51
2025-07-27 10:00:00,31.9,71,0.1,0.1,990.7,10.3,117,51
2025-07-27 11:00:00,32.9,67,0.0,0.0,989.7,11.2,116,3
2025-07-27 12:00:00,33.4,64,0.0,0.0,989.2,11.6,123,3
2025-07-27 13:00:00,33.7,64,0.0,0.0,988.4,10.3,128,3
2025-07-27 14:00:00,33.9,63,0.0,0.0,987.1,9.3,130,3
2025-07-27 15:00:00,33.4,64,0.2,0.2,986.6,8.8,133,51
2025-07-27 16:00:00,32.3,69,0.1,0.1,986.9,7.9,103,51
2025-07-27 17:00:00,30.7,76,2.0,2.0,988.1,12.0,166,61
2025-07-27 18:00:00,29.6,81,0.0,0.0,989.5,7.8,188,3
2025-07-27 19:00:00,28.9,85,0.0,0.0,990.2,6.4,190,3
2025-07-27 20:00:00,28.6,87,0.0,0.0,990.7,5.2,196,3
2025-07-27 21:00:00,28.5,89,0.0,0.0,991.3,3.8,197,3
2025-07-27 22:00:00,28.3,91,0.0,0.0,991.5,4.3,197,3
2025-07-27 23:00:00,28.1,92,0.0,0.0,991.3,4.5,203,3
2025-07-28 00:00:00,27.8,93,0.0,0.0,990.9,2.4,103,3
2025-07-28 01:00:00,27.1,93,0.6,0.6,990.8,3.8,135,53
2025-07-28 02:00:00,26.9,94,0.4,0.4,990.2,3.4,137,51
2025-07-28 03:00:00,26.8,95,0.1,0.1,990.2,1.7,139,51
2025-07-28 04:00:00,27.0,92,1.1,1.1,990.1,1.7,229,55
2025-07-28 05:00:00,26.8,95,1.5,1.5,990.7,3.0,213,61
2025-07-28 06:00:00,27.3,92,1.1,1.1,991.3,1.0,239,55
2025-07-28 07:00:00,27.6,91,0.4,0.4,992.0,1.5,194,51
2025-07-28 08:00:00,28.1,90,0.4,0.4,992.2,1.3,254,51
2025-07-28 09:00:00,28.7,89,0.4,0.4,992.3,2.6,254,51
2025-07-28 10:00:00,29.3,85,0.5,0.5,992.0,1.5,263,53
2025-07-28 11:00:00,29.8,82,0.4,0.4,991.5,5.0,221,51
2025-07-28 12:00:00,30.3,79,0.4,0.4,990.6,7.6,223,51
2025-07-28 13:00:00,28.9,84,9.1,9.1,990.4,8.8,239,65
2025-07-28 14:00:00,28.9,84,0.4,0.4,989.4,5.9,288,51
2025-07-28 15:00:00,29.5,83,0.7,0.7,988.6,5.8,296,53
2025-07-28 16:00:00,29.6,83,0.3,0.3,988.6,3.3,311,51
2025-07-28 17:00:00,29.3,84,0.1,0.1,989.1,1.3,315,51
2025-07-28 18:00:00,28.2,92,0.0,0.0,990.6,2.3,180,3
2025-07-28 19:00:00,27.9,93,0.0,0.0,991.5,3.6,160,3
2025-07-28 20:00:00,27.7,93,0.0,0.0,992.2,4.3,163,3
2025-07-28 21:00:00,27.6,93,0.0,0.0,992.8,4.1,157,3
2025-07-28 22:00:00,27.6,94,0.0,0.0,993.1,4.9,170,3
2025-07-28 23:00:00,27.4,95,0.0,0.0,993.1,2.8,125,3
2025-07-29 00:00:00,27.0,95,0.2,0.2,992.5,5.7,79,51
2025-07-29 01:00:00,26.6,95,0.4,0.4,992.0,8.0,76,51
2025-07-29 02:00:00,26.2,98,0.9,0.9,991.5,9.1,83,53
2025-07-29 03:00:00,26.0,98,0.7,0.7,991.5,7.7,79,53
2025-07-29 04:00:00,25.8,98,0.4,0.4,991.5,7.9,86,51
2025-07-29 05:00:00,25.7,98,0.6,0.6,991.8,9.2,74,53
2025-07-29 06:00:00,26.1,97,2.2,2.2,992.3,8.3,89,61
2025-07-29 07:00:00,26.5,97,0.9,0.9,992.5,6.5,82,53
2025-07-29 08:00:00,27.2,94,0.2,0.2,992.8,8.1,85,51
2025-07-29 09:00:00,27.9,89,0.2,0.2,992.8,8.3,89,51
2025-07-29 10:00:00,28.9,83,0.3,0.3,992.6,12.1,94,51
2025-07-29 11:00:00,30.4,76,0.2,0.2,991.6,12.1,85,51
2025-07-29 12:00:00,30.7,75,0.2,0.2,991.0,11.9,96,51
2025-07-29 13:00:00,30.6,75,0.1,0.1,990.4,11.8,102,51
2025-07-29 14:00:00,30.2,76,0.4,0.4,989.7,13.2,85,51
2025-07-29 15:00:00,30.7,74,0.2,0.2,988.7,13.9,100,51
2025-07-29 16:00:00,29.4,81,0.1,0.1,988.6,13.2,96,51
2025-07-29 17:00:00,28.7,86,0.2,0.2,989.0,9.5,88,51
2025-07-29 18:00:00,28.2,88,0.1,0.1,990.2,8.6,78,51
2025-07-29 19:00:00,27.9,90,0.0,0.0,991.3,9.6,82,2
2025-07-29 20:00:00,27.1,92,2.7,2.7,992.0,12.0,99,63
2025-07-29 21:00:00,26.4,94,12.1,12.1,992.9,8.1,73,65
2025-07-29 22:00:00,26.4,96,3.3,3.3,993.6,11.2,102,63
2025-07-29 23:00:00,26.4,96,0.3,0.3,993.1,12.3,113,51
2025-07-30 00:00:00,26.2,97,0.1,0.1,992.6,11.1,102,51
2025-07-30 01:00:00,26.0,97,0.0,0.0,992.1,11.5,100,1
2025-07-30 02:00:00,25.9,98,0.0,0.0,991.9,11.2,96,1
2025-07-30 03:00:00,25.9,97,0.0,0.0,991.7,11.4,93,2
2025-07-30 04:00:00,26.0,97,0.0,0.0,991.7,13.2,92,3
2025-07-30 05:00:00,26.2,97,0.2,0.2,992.2,13.8,96,51
2025-07-30 06:00:00,27.7,93,0.0,0.0,992.5,15.7,90,1
2025-07-30 07:00:00,27.7,87,2.1,2.1,993.1,17.2,104,61
2025-07-30 08:00:00,28.8,84,0.2,0.2,993.4,15.4,114,51
2025-07-30 09:00:00,30.4,79,0.1,0.1,993.7,12.5,106,51
2025-07-30 10:00:00,31.6,74,0.1,0.1,993.3,13.5,102,51
2025-07-30 11:00:00,32.4,70,0.1,0.1,992.7,14.5,105,51
2025-07-30 12:00:00,32.9,68,0.1,0.1,991.8,13.5,102,51
2025-07-30 13:00:00,32.5,67,0.0,0.0,990.7,13.4,94,3
2025-07-30 14:00:00,30.6,78,1.9,1.9,990.4,6.9,118,61
2025-07-30 15:00:00,31.3,70,0.8,0.8,990.2,13.8,102,53
2025-07-30 16:00:00,30.7,78,0.1,0.1,990.1,8.0,74,51
2025-07-30 17:00:00,30.9,77,0.7,0.7,990.2,7.1,100,53
2025-07-30 18:00:00,29.7,82,0.0,0.0,992.3,15.3,91,2
2025-07-30 19:00:00,28.0,85,0.1,0.1,992.8,12.0,99,51
2025-07-30 20:00:00,27.7,89,0.0,0.0,993.7,6.0,143,1
2025-07-30 21:00:00,27.7,90,0.0,0.0,994.2,6.5,113,1
2025-07-30 22:00:00,27.6,92,0.0,0.0,994.3,6.9,99,0
2025-07-30 23:00:00,27.5,93,0.0,0.0,994.1,7.5,82,1
2025-07-31 00:00:00,27.4,93,0.0,0.0,993.7,8.1,87,1
2025-07-31 01:00:00,27.3,94,0.0,0.0,993.2,9.0,88,0
2025-07-31 02:00:00,26.9,95,0.0,0.0,992.7,7.1,97,0
2025-07-31 03:00:00,26.6,96,0.0,0.0,992.4,7.3,97,0
2025-07-31 04:00:00,26.5,94,0.2,0.2,992.4,10.3,109,51
2025-07-31 05:00:00,26.3,96,0.0,0.0,993.0,9.6,110,0
2025-07-31 06:00:00,27.3,91,0.0,0.0,993.2,6.0,123,2
2025-07-31 07:00:00,28.2,90,0.0,0.0,993.8,6.7,114,1
2025-07-31 08:00:00,29.5,84,0.0,0.0,994.0,8.8,116,1
2025-07-31 09:00:00,30.7,79,0.1,0.1,994.3,8.4,113,51
2025-07-31 10:00:00,31.8,73,0.1,0.1,994.1,8.6,119,51
2025-07-31 11:00:00,32.4,69,0.1,0.1,993.3,9.0,121,51
2025-07-31 12:00:00,32.6,68,0.0,0.0,992.5,7.5,123,1
2025-07-31 13:00:00,33.3,66,0.0,0.0,991.4,6.0,155,2
2025-07-31 14:00:00,33.4,66,0.0,0.0,990.9,5.6,165,3
2025-07-31 15:00:00,32.7,69,0.8,0.8,990.4,5.6,182,53
2025-07-31 16:00:00,30.7,79,1.4,1.4,990.2,7.7,196,61
2025-07-31 17:00:00,30.2,81,0.0,0.0,990.3,6.0,219,1
2025-07-31 18:00:00,29.4,85,0.0,0.0,992.4,4.0,252,2
2025-07-31 19:00:00,29.0,88,0.0,0.0,993.1,4.7,263,2
2025-07-31 20:00:00,28.6,91,0.0,0.0,994.1,5.6,277,1
2025-07-31 21:00:00,28.3,90,0.0,0.0,994.6,6.6,259,2
2025-07-31 22:00:00,28.2,90,0.0,0.0,994.8,5.4,291,3
2025-07-31 23:00:00,28.0,91,0.0,0.0,994.4,5.2,266,3
2025-08-01 00:00:00,27.8,93,0.1,0.1,993.9,3.3,311,51
2025-08-01 01:00:00,27.6,93,0.0,0.0,993.4,4.8,297,3
2025-08-01 02:00:00,27.2,95,0.4,0.4,993.0,3.7,325,51
2025-08-01 03:00:00,27.0,97,0.6,0.6,992.9,1.9,197,53
2025-08-01 04:00:00,26.4,97,2.3,2.3,993.3,6.4,260,61
2025-08-01 05:00:00,25.9,97,6.1,6.1,994.0,4.9,260,63
2025-08-01 06:00:00,27.1,94,0.0,0.0,994.2,7.6,242,3
2025-08-01 07:00:00,27.2,94,0.2,0.2,994.7,6.9,253,51
2025-08-01 08:00:00,28.3,89,1.0,1.0,995.4,6.5,268,55
2025-08-01 09:00:00,29.1,86,0.4,0.4,995.1,9.0,280,51
2025-08-01 10:00:00,30.2,82,0.2,0.2,994.7,8.0,284,51
2025-08-01 11:00:00,31.4,76,0.1,0.1,994.1,7.0,293,51
2025-08-01 12:00:00,32.3,70,0.1,0.1,993.1,6.3,288,51
2025-08-01 13:00:00,31.7,71,0.0,0.0,992.1,7.9,290,3
2025-08-01 14:00:00,31.3,74,0.1,0.1,991.3,8.2,308,51
2025-08-01 15:00:00,31.8,73,0.0,0.0,990.7,5.7,305,3
2025-08-01 16:00:00,31.5,75,0.1,0.1,990.6,5.1,309,51
2025-08-01 17:00:00,30.5,79,1.3,1.3,990.9,3.5,309,61
2025-08-01 18:00:00,29.7,85,0.0,0.0,992.8,3.5,261,3
2025-08-01 19:00:00,29.5,84,0.0,0.0,993.4,6.2,262,3
2025-08-01 20:00:00,29.1,84,0.0,0.0,994.4,7.2,283,3
2025-08-01 21:00:00,29.0,84,0.0,0.0,994.9,6.8,287,3
